date,day_of_week,day_of_month,month,quarter,is_weekend,is_month_end,is_quarter_end,daily_sales,orders_count,opening_cash,direct_cash_sales,receivables_collected,total_inflow,vendor_outflow,opex_outflow,payroll_outflow,rent_outflow,total_outflow,net_cash_flow,closing_cash,pending_ar,pending_ap
2024-08-15,3,15,8,3,0,0,0,70178.43,5,7420941.37,21053.53,71903.0,92956.53,23089.53,8011.06,0.0,0.0,31100.59,61855.93,7482797.3,553042.3,666547.71
2024-08-16,4,16,8,3,0,0,0,107786.43,8,7482797.3,32335.93,47267.61,79603.54,28198.97,4963.87,0.0,0.0,33162.83,46440.71,7529238.01,581225.19,698200.9
2024-08-17,5,17,8,3,1,0,0,23614.57,2,7529238.01,7084.37,48327.23,55411.6,45586.66,3377.78,0.0,0.0,48964.45,6447.15,7535685.16,549428.16,657620.78
2024-08-18,6,18,8,3,1,0,0,39383.37,3,7535685.16,11815.01,42542.59,54357.6,29389.52,1281.33,0.0,0.0,30670.85,23686.76,7559371.92,534453.93,637814.49
2024-08-19,0,19,8,3,0,0,0,118926.01,8,7559371.92,35677.8,41116.59,76794.4,25878.36,5143.32,0.0,0.0,31021.68,45772.71,7605144.63,576585.55,649768.0
2024-08-20,1,20,8,3,0,0,0,78525.16,7,7605144.63,23557.55,59266.95,82824.49,25857.31,7385.39,0.0,0.0,33242.69,49581.8,7654726.43,572286.22,688833.93
2024-08-21,2,21,8,3,0,0,0,90024.28,10,7654726.43,27007.28,50813.02,77820.3,34632.01,10447.98,0.0,0.0,45079.99,32740.31,7687466.75,584490.19,719637.6
2024-08-22,3,22,8,3,0,0,0,39468.88,2,7687466.75,11840.67,29490.6,41331.27,38336.6,8536.16,0.0,0.0,46872.76,-5541.49,7681925.25,582627.81,721959.77
2024-08-23,4,23,8,3,0,0,0,82254.47,8,7681925.25,24676.34,38445.02,63121.36,23417.41,7960.44,0.0,0.0,31377.85,31743.52,7713668.77,601760.92,722443.9
2024-08-24,5,24,8,3,1,0,0,42184.18,5,7713668.77,12655.25,29309.01,41964.26,62822.37,1712.44,0.0,0.0,64534.8,-22570.54,7691098.23,601980.84,664871.25
2024-08-25,6,25,8,3,1,0,0,38574.85,3,7691098.23,11572.45,27966.93,39539.39,50179.87,1520.49,0.0,0.0,51700.36,-12160.97,7678937.26,601016.29,625774.57
2024-08-26,0,26,8,3,0,0,0,108279.04,12,7678937.26,32483.71,37687.4,70171.11,43502.45,9954.94,0.0,0.0,53457.39,16713.72,7695650.98,639124.21,646629.07
2024-08-27,1,27,8,3,0,0,0,97207.34,13,7695650.98,29162.2,44290.91,73453.11,32813.45,3595.49,0.0,0.0,36408.93,37044.18,7732695.16,662878.44,688473.73
2024-08-28,2,28,8,3,0,0,0,110547.13,15,7732695.16,33164.14,45148.12,78312.26,29699.89,6105.75,0.0,0.0,35805.64,42506.62,7775201.78,695113.31,724544.19
2024-08-29,3,29,8,3,0,0,0,122563.19,10,7775201.78,36768.96,52098.03,88866.98,32473.01,8503.17,0.0,0.0,40976.18,47890.8,7823092.58,728809.52,766963.77
2024-08-30,4,30,8,3,0,0,0,65091.31,7,7823092.58,19527.39,57245.07,76772.46,55105.23,9651.6,0.0,0.0,64756.84,12015.62,7835108.21,717128.37,787557.11
2024-08-31,5,31,8,3,1,1,0,24620.91,2,7835108.21,7386.27,57672.77,65059.04,46483.16,3118.74,0.0,0.0,49601.9,15457.14,7850565.34,676690.23,746176.79
2024-09-01,6,1,9,3,1,0,0,46938.43,4,7850565.34,14081.53,59573.78,73655.31,25019.93,2328.39,195662.91,0.0,223011.23,-149355.93,7701209.41,649973.36,729556.58
2024-09-02,0,2,9,3,0,0,0,111235.53,14,7701209.41,33370.66,90158.06,123528.72,34181.86,11357.68,41236.17,0.0,86775.71,36753.01,7737962.42,637680.17,727100.81
2024-09-03,1,3,9,3,0,0,0,51279.1,4,7737962.42,15383.73,68767.77,84151.49,52008.96,7020.43,0.0,0.0,59029.39,25122.1,7763084.52,604807.77,704781.62
2024-09-04,2,4,9,3,0,0,0,58764.28,5,7763084.52,17629.28,60809.99,78439.28,45876.4,9784.81,0.0,0.0,55661.21,22778.06,7785862.59,585132.78,718130.73
2024-09-05,3,5,9,3,0,0,0,117464.11,10,7785862.59,35239.23,77623.11,112862.34,25226.74,3061.9,0.0,63186.71,91475.35,21386.99,7807249.58,589734.55,757623.52
2024-09-06,4,6,9,3,0,0,0,73449.38,7,7807249.58,22034.81,35966.06,58000.87,54613.49,11182.58,0.0,0.0,65796.07,-7795.2,7799454.38,605183.05,775094.92
2024-09-07,5,7,9,3,1,0,0,37518.26,3,7799454.38,11255.48,32118.7,43374.18,29235.34,2026.32,0.0,0.0,31261.66,12112.51,7811566.89,599327.13,752765.67
2024-09-08,6,8,9,3,1,0,0,41924.9,4,7811566.89,12577.47,28161.88,40739.35,39218.41,1863.84,0.0,0.0,41082.25,-342.9,7811224.0,600512.68,725896.52
2024-09-09,0,9,9,3,0,0,0,63519.83,5,7811224.0,19055.95,41177.42,60233.37,28235.05,4049.25,0.0,0.0,32284.3,27949.07,7839173.06,603799.14,743715.96
2024-09-10,1,10,9,3,0,0,0,117290.36,9,7839173.06,35187.11,36872.95,72060.06,81853.6,11383.99,0.0,0.0,93237.59,-21177.53,7817995.53,649029.44,725193.12
2024-09-11,2,11,9,3,0,0,0,87319.52,12,7817995.53,26195.86,47069.81,73265.67,66052.95,5941.15,0.0,0.0,71994.11,1271.56,7819267.1,663083.29,732021.98
2024-09-12,3,12,9,3,0,0,0,110519.68,14,7819267.1,33155.91,53341.24,86497.14,72515.28,7175.84,0.0,0.0,79691.12,6806.02,7826073.12,687105.84,686538.95
2024-09-13,4,13,9,3,0,0,0,124265.71,17,7826073.12,37279.71,37611.45,74891.16,38270.15,9649.8,0.0,0.0,47919.95,26971.22,7853044.34,736480.39,673151.58
2024-09-14,5,14,9,3,1,0,0,36499.61,4,7853044.34,10949.88,46706.1,57655.98,25062.55,2703.92,0.0,0.0,27766.47,29889.51,7882933.85,715324.01,654121.68
2024-09-15,6,15,9,3,1,0,0,45306.95,4,7882933.85,13592.08,86954.86,100546.94,27017.07,3909.17,0.0,0.0,30926.24,69620.7,7952554.55,660084.02,641940.28
2024-09-16,0,16,9,3,0,0,0,67766.05,7,7952554.55,20329.82,47561.19,67891.0,38414.46,7121.36,0.0,0.0,45535.82,22355.19,7974909.74,659959.06,627573.02
2024-09-17,1,17,9,3,0,0,0,91546.85,7,7974909.74,27464.05,58055.79,85519.85,30256.16,10411.97,0.0,0.0,40668.13,44851.71,8019761.45,665986.07,651675.09
2024-09-18,2,18,9,3,0,0,0,79353.52,9,8019761.45,23806.06,62378.32,86184.38,43162.55,5953.62,0.0,0.0,49116.16,37068.22,8056829.66,659155.21,650450.37
2024-09-19,3,19,9,3,0,0,0,44308.43,4,8056829.66,13292.53,64785.23,78077.76,44500.48,4991.15,0.0,0.0,49491.63,28586.13,8085415.79,625385.89,654793.01
2024-09-20,4,20,9,3,0,0,0,108900.21,8,8085415.79,32670.06,81886.95,114557.01,33758.95,5729.57,0.0,0.0,39488.52,75068.49,8160484.28,619729.09,664245.35
2024-09-21,5,21,9,3,1,0,0,19487.28,1,8160484.28,5846.18,48991.17,54837.35,34658.02,1097.98,0.0,0.0,35756.0,19081.36,8179565.64,584379.01,641426.0
2024-09-22,6,22,9,3,1,0,0,28594.07,2,8179565.64,8578.22,28073.39,36651.61,44955.78,2686.57,0.0,0.0,47642.35,-10990.74,8168574.9,576321.47,608034.31
2024-09-23,0,23,9,3,0,0,0,42859.2,3,8168574.9,12857.76,34382.56,47240.32,34656.12,11446.34,0.0,0.0,46102.46,1137.86,8169712.76,571940.35,601097.9
2024-09-24,1,24,9,3,0,0,0,43604.67,3,8169712.76,13081.4,32645.48,45726.89,54293.84,10502.8,0.0,0.0,64796.63,-19069.75,8150643.02,569818.14,599604.87
2024-09-25,2,25,9,3,0,0,0,91355.92,9,8150643.02,27406.78,34818.11,62224.88,39152.18,6194.08,0.0,0.0,45346.25,16878.63,8167521.64,598949.17,596198.37
2024-09-26,3,26,9,3,0,0,0,97067.2,11,8167521.64,29120.16,44232.82,73352.98,51227.21,4636.01,0.0,0.0,55863.22,17489.76,8185011.4,622663.39,570019.91
2024-09-27,4,27,9,3,0,0,0,110586.72,10,8185011.4,33176.02,29176.71,62352.73,22596.17,10913.97,0.0,0.0,33510.15,28842.58,8213853.99,670897.38,592631.54
2024-09-28,5,28,9,3,1,0,0,23038.49,1,8213853.99,6911.55,41288.16,48199.71,41332.79,1661.34,0.0,0.0,42994.13,5205.58,8219059.56,645736.16,563613.61
2024-09-29,6,29,9,3,1,0,0,45180.58,3,8219059.56,13554.17,51924.46,65478.64,31734.1,2209.63,0.0,0.0,33943.73,31534.91,8250594.47,625438.1,543233.66
2024-09-30,0,30,9,3,0,1,1,84167.99,10,8250594.47,25250.4,45918.57,71168.97,34902.7,10420.24,0.0,0.0,45322.94,25846.03,8276440.5,638437.12,554074.41
2024-10-01,1,1,10,4,0,0,0,132248.78,15,8276440.5,39674.63,72062.34,111736.98,30106.43,6411.36,234903.64,0.0,271421.44,-159684.46,8116756.04,658948.93,607038.76
2024-10-02,2,2,10,4,0,0,0,133447.56,18,8116756.04,40034.27,71457.34,111491.61,28256.14,8157.38,46504.22,0.0,82917.75,28573.87,8145329.91,680904.88,639126.68
2024-10-03,3,3,10,4,0,0,0,72649.85,6,8145329.91,21794.96,47131.37,68926.33,50195.12,6556.4,0.0,0.0,56751.51,12174.81,8157504.72,684628.4,681193.45
2024-10-04,4,4,10,4,0,0,0,80491.9,6,8157504.72,24147.57,79247.01,103394.57,51687.73,6601.91,0.0,0.0,58289.64,45104.94,8202609.66,661725.72,709879.04
2024-10-05,5,5,10,4,1,0,0,28722.32,3,8202609.66,8616.7,86852.54,95469.24,38718.33,2978.52,0.0,70320.68,112017.53,-16548.29,8186061.37,594978.8,676418.41
2024-10-06,6,6,10,4,1,0,0,53944.87,4,8186061.37,16183.46,29895.29,46078.75,26754.27,1921.65,0.0,0.0,28675.92,17402.83,8203464.19,602844.92,660891.68
2024-10-07,0,7,10,4,0,0,0,88076.8,6,8203464.19,26423.04,30838.74,57261.78,32597.95,9815.55,0.0,0.0,42413.49,14848.28,8218312.48,633659.95,665045.61
2024-10-08,1,8,10,4,0,0,0,52688.56,4,8218312.48,15806.57,37365.38,53171.95,21370.68,8955.47,0.0,0.0,30326.15,22845.8,8241158.28,633176.56,675566.81
2024-10-09,2,9,10,4,0,0,0,61070.78,7,8241158.28,18321.23,33358.65,51679.89,44517.79,11772.22,0.0,0.0,56290.0,-4610.12,8236548.16,642567.45,657678.93
2024-10-10,3,10,10,4,0,0,0,68344.24,9,8236548.16,20503.27,51598.63,72101.9,62854.46,3455.6,0.0,0.0,66310.07,5791.83,8242339.99,638809.8,683518.85
2024-10-11,4,11,10,4,0,0,0,104732.17,8,8242339.99,31419.65,39676.47,71096.12,68202.77,3101.72,0.0,0.0,71304.5,-208.38,8242131.62,672445.85,642285.93
2024-10-12,5,12,10,4,1,0,0,30241.23,2,8242131.62,9072.37,28861.53,37933.9,53973.53,3921.4,0.0,0.0,57894.93,-19961.03,8222170.58,664753.18,599195.92
2024-10-13,6,13,10,4,1,0,0,29071.47,2,8222170.58,8721.44,46845.68,55567.12,40159.13,2124.17,0.0,0.0,42283.29,13283.83,8235454.41,638257.53,566751.71
2024-10-14,0,14,10,4,0,0,0,49123.39,5,8235454.41,14737.02,38370.87,53107.89,40383.19,5018.87,0.0,0.0,45402.06,7705.83,8243160.24,634273.03,608593.51
2024-10-15,1,15,10,4,0,0,0,130588.69,9,8243160.24,39176.61,89655.13,128831.74,30728.68,6037.09,0.0,0.0,36765.77,92065.97,8335226.21,636029.99,609420.89
2024-10-16,2,16,10,4,0,0,0,52624.52,5,8335226.21,15787.36,52155.32,67942.68,21992.41,7432.82,0.0,0.0,29425.23,38517.45,8373743.65,620711.83,664160.68
2024-10-17,3,17,10,4,0,0,0,79280.13,6,8373743.65,23784.04,60353.33,84137.37,26451.31,8147.96,0.0,0.0,34599.27,49538.1,8423281.75,615854.59,699142.79
2024-10-18,4,18,10,4,0,0,0,124517.1,12,8423281.75,37355.13,51917.49,89272.62,29910.04,6249.67,0.0,0.0,36159.71,53112.9,8476394.65,651099.07,704493.65
2024-10-19,5,19,10,4,1,0,0,44238.65,5,8476394.65,13271.59,46126.46,59398.05,32422.97,3091.49,0.0,0.0,35514.46,23883.59,8500278.25,635939.66,677417.4
2024-10-20,6,20,10,4,1,0,0,42806.42,4,8500278.25,12841.93,53691.19,66533.11,45505.19,1891.86,0.0,0.0,47397.05,19136.06,8519414.31,612212.97,645773.08
2024-10-21,0,21,10,4,0,0,0,87451.05,6,8519414.31,26235.31,33416.38,59651.7,45201.5,9057.83,0.0,0.0,54259.33,5392.37,8524806.68,640012.32,671797.97
2024-10-22,1,22,10,4,0,0,0,85930.42,9,8524806.68,25779.13,32384.44,58163.57,33204.61,9041.44,0.0,0.0,42246.05,15917.52,8540724.19,667779.17,714327.48
2024-10-23,2,23,10,4,0,0,0,52380.65,4,8540724.19,15714.19,56146.62,71860.82,52157.24,11795.52,0.0,0.0,63952.76,7908.05,8548632.25,648299.0,697909.09
2024-10-24,3,24,10,4,0,0,0,113813.69,10,8548632.25,34144.11,45943.76,80087.87,58558.55,7209.13,0.0,0.0,65767.68,14320.19,8562952.43,682024.82,723895.02
2024-10-25,4,25,10,4,0,0,0,87438.99,10,8562952.43,26231.7,42438.15,68669.85,73012.61,10655.17,0.0,0.0,83667.78,-14997.93,8547954.5,700793.96,698589.49
2024-10-26,5,26,10,4,1,0,0,53791.24,7,8547954.5,16137.37,49892.12,66029.5,66943.84,3338.55,0.0,0.0,70282.39,-4252.89,8543701.61,688555.71,644878.38
2024-10-27,6,27,10,4,1,0,0,49439.27,5,8543701.61,14831.78,30087.61,44919.39,45902.64,1882.2,0.0,0.0,47784.84,-2865.45,8540836.15,693075.59,612874.88
2024-10-28,0,28,10,4,0,0,0,125069.86,9,8540836.15,37520.96,39125.72,76646.68,23790.29,4133.6,0.0,0.0,27923.89,48722.79,8589558.94,741498.77,673592.0
2024-10-29,1,29,10,4,0,0,0,115345.38,10,8589558.94,34603.61,60743.42,95347.04,41133.49,8348.18,0.0,0.0,49481.67,45865.37,8635424.31,761497.11,679756.15
2024-10-30,2,30,10,4,0,0,0,116269.07,13,8635424.31,34880.72,53113.89,87994.62,30131.52,9917.23,0.0,0.0,40048.75,47945.86,8683370.17,789771.57,704122.66
2024-10-31,3,31,10,4,0,1,0,117312.65,15,8683370.17,35193.79,43013.24,78207.04,46236.61,4968.43,0.0,0.0,51205.04,27002.0,8710372.17,828877.18,725877.5
2024-11-01,4,1,11,4,0,0,0,57665.96,5,8710372.17,17299.79,89344.14,106643.93,25734.9,9607.36,200479.12,0.0,235821.38,-129177.46,8581194.72,779899.21,783542.04
2024-11-02,5,2,11,4,1,0,0,53582.23,7,8581194.72,16074.67,69680.8,85755.47,24229.98,1244.8,45171.83,0.0,70646.6,15108.87,8596303.59,747725.97,768965.43
2024-11-03,6,3,11,4,1,0,0,42426.57,3,8596303.59,12727.97,70970.7,83698.67,28828.53,1887.8,0.0,0.0,30716.33,52982.34,8649285.92,706453.88,750618.35
2024-11-04,0,4,11,4,0,0,0,146313.41,13,8649285.92,43894.02,54377.86,98271.88,44415.08,8075.28,0.0,0.0,52490.36,45781.53,8695067.45,754495.41,792417.19
2024-11-05,1,5,11,4,0,0,0,51123.12,6,8695067.45,15336.94,55123.82,70460.75,37473.55,11255.41,0.0,66098.86,114827.82,-44367.07,8650700.38,735157.78,821256.34
2024-11-06,2,6,11,4,0,0,0,119688.88,9,8650700.38,35906.66,42367.15,78273.82,51101.69,11102.38,0.0,0.0,62204.07,16069.75,8666770.13,776572.84,831280.74
2024-11-07,3,7,11,4,0,0,0,115613.36,12,8666770.13,34684.01,57611.57,92295.57,38541.26,3010.01,0.0,0.0,41551.26,50744.31,8717514.44,799890.63,882771.8
2024-11-08,4,8,11,4,0,0,0,66900.96,5,8717514.44,20070.29,56284.43,76354.72,51123.51,3146.19,0.0,0.0,54269.7,22085.01,8739599.46,790436.87,900215.96
2024-11-09,5,9,11,4,1,0,0,30882.39,4,8739599.46,9264.72,54084.65,63349.37,39809.58,1403.73,0.0,0.0,41213.3,22136.06,8761735.52,757969.89,870972.17
2024-11-10,6,10,11,4,1,0,0,49931.94,4,8761735.52,14979.58,60845.6,75825.18,54225.36,2206.08,0.0,0.0,56431.44,19393.74,8781129.26,732076.64,828244.69
2024-11-11,0,11,11,4,0,0,0,126605.97,14,8781129.26,37981.79,36708.92,74690.71,89824.59,6209.37,0.0,0.0,96033.96,-21343.25,8759786.01,783991.9,763422.21
2024-11-12,1,12,11,4,0,0,0,45120.36,4,8759786.01,13536.11,50249.26,63785.37,104130.69,8091.7,0.0,0.0,112222.39,-48437.03,8711348.99,765326.9,742808.14
2024-11-13,2,13,11,4,0,0,0,52787.24,6,8711348.99,15836.17,49705.06,65541.23,43098.91,6498.54,0.0,0.0,49597.45,15943.79,8727292.77,752572.9,750832.79
2024-11-14,3,14,11,4,0,0,0,53840.06,5,8727292.77,16152.02,41565.15,57717.17,29011.03,11886.03,0.0,0.0,40897.05,16820.11,8744112.89,748695.8,753466.09
2024-11-15,4,15,11,4,0,0,0,100261.38,10,8744112.89,30078.41,98193.05,128271.46,45147.65,10312.26,0.0,0.0,55459.91,72811.55,8816924.44,720685.71,801763.81
2024-11-16,5,16,11,4,1,0,0,30215.4,3,8816924.44,9064.62,66596.92,75661.53,46602.88,1945.72,0.0,0.0,48548.6,27112.94,8844037.38,675239.57,766886.0
2024-11-17,6,17,11,4,1,0,0,42464.86,3,8844037.38,12739.46,50907.53,63646.99,44900.3,3101.83,0.0,0.0,48002.13,15644.86,8859682.24,654057.44,732770.63
2024-11-18,0,18,11,4,0,0,0,136491.31,19,8859682.24,40947.39,71959.76,112907.16,44250.31,4679.76,0.0,0.0,48930.07,63977.09,8923659.33,677641.6,763724.95
2024-11-19,1,19,11,4,0,0,0,73982.52,9,8923659.33,22194.76,67365.83,89560.59,53192.31,4766.21,0.0,0.0,57958.52,31602.07,8955261.4,662063.53,777958.68
2024-11-20,2,20,11,4,0,0,0,146119.74,19,8955261.4,43835.92,54203.58,98039.5,44653.5,7872.37,0.0,0.0,52525.87,45513.63,9000775.03,710143.77,791201.44
2024-11-21,3,21,11,4,0,0,0,49809.11,4,9000775.03,14942.73,32943.85,47886.59,44342.22,5103.67,0.0,0.0,49445.88,-1559.29,8999215.73,712066.29,812118.37
2024-11-22,4,22,11,4,0,0,0,130882.17,14,8999215.73,39264.65,33484.01,72748.66,50166.58,5270.81,0.0,0.0,55437.38,17311.27,9016527.01,770199.81,821198.23
2024-11-23,5,23,11,4,1,0,0,41761.42,4,9016527.01,12528.43,60690.87,73219.3,44489.09,3190.67,0.0,0.0,47679.75,25539.54,9042066.55,738741.93,789808.39
2024-11-24,6,24,11,4,1,0,0,42786.21,4,9042066.55,12835.86,45081.7,57917.56,83276.0,2669.39,0.0,0.0,85945.4,-28027.83,9014038.71,723610.58,713431.75
2024-11-25,0,25,11,4,0,0,0,140579.79,11,9014038.71,42173.94,33568.98,75742.92,44160.75,9898.75,0.0,0.0,54059.5,21683.43,9035722.14,788447.45,715980.4
2024-11-26,1,26,11,4,0,0,0,78956.17,7,9035722.14,23686.85,56551.4,80238.25,83311.62,7087.65,0.0,0.0,90399.27,-10161.02,9025561.12,787165.37,684889.47
2024-11-27,2,27,11,4,0,0,0,143065.05,14,9025561.12,42919.52,44396.75,87316.26,38337.16,11723.9,0.0,0.0,50061.06,37255.2,9062816.32,842914.16,679833.06
2024-11-28,3,28,11,4,0,0,0,50341.41,3,9062816.32,15102.42,47044.61,62147.03,26978.91,8922.92,0.0,0.0,35901.83,26245.2,9089061.52,831108.54,712636.95
2024-11-29,4,29,11,4,0,0,0,91747.32,9,9089061.52,27524.2,48517.26,76041.45,26479.89,10949.46,0.0,0.0,37429.35,38612.1,9127673.62,846814.41,738705.47
2024-11-30,5,30,11,4,1,1,0,33272.79,2,9127673.62,9981.84,57764.22,67746.05,41842.18,1184.34,0.0,0.0,43026.52,24719.53,9152393.15,812341.15,706283.63
2024-12-01,6,1,12,4,1,0,0,54018.9,4,9152393.15,16205.67,89709.13,105914.8,25991.15,2432.25,216108.4,0.0,244531.81,-138617.01,9013776.14,760445.25,694838.13
2024-12-02,0,2,12,4,0,0,0,86405.31,10,9013776.14,25921.59,70302.22,96223.82,33272.99,4463.95,54687.31,0.0,92424.25,3799.57,9017575.71,750626.74,695284.29
2024-12-03,1,3,12,4,0,0,0,49972.56,5,9017575.71,14991.77,78051.23,93043.0,49384.42,8192.83,0.0,0.0,57577.25,35465.75,9053041.46,707556.3,711821.92
2024-12-04,2,4,12,4,0,0,0,129070.01,13,9053041.46,38721.0,78655.79,117376.79,39068.78,11172.17,0.0,0.0,50240.95,67135.84,9120177.3,719249.52,703203.65
2024-12-05,3,5,12,4,0,0,0,75234.62,5,9120177.3,22570.38,56490.23,79060.61,34944.54,8361.12,0.0,61209.23,104514.89,-25454.27,9094723.03,715423.53,703671.0
2024-12-06,4,6,12,4,0,0,0,123982.95,10,9094723.03,37194.88,50912.32,88107.21,26088.66,7291.55,0.0,0.0,33380.21,54727.0,9149450.03,751299.27,759537.5
2024-12-07,5,7,12,4,1,0,0,49824.48,3,9149450.03,14947.35,56084.87,71032.21,51897.05,1373.04,0.0,0.0,53270.09,17762.13,9167212.15,730091.54,715411.14
2024-12-08,6,8,12,4,1,0,0,55160.26,5,9167212.15,16548.08,36195.29,52743.37,23001.48,2216.27,0.0,0.0,25217.74,27525.63,9194737.78,732508.43,704630.33
2024-12-09,0,9,12,4,0,0,0,105443.56,7,9194737.78,31633.07,62439.31,94072.38,38211.36,10287.08,0.0,0.0,48498.44,45573.94,9240311.72,743879.6,737636.2
2024-12-10,1,10,12,4,0,0,0,46094.53,5,9240311.72,13828.36,61549.02,75377.38,86567.16,5523.01,0.0,0.0,92090.17,-16712.79,9223598.93,714596.75,681990.63
2024-12-11,2,11,12,4,0,0,0,90484.66,6,9223598.93,27145.4,51155.72,78301.12,42472.23,8395.15,0.0,0.0,50867.38,27433.74,9251032.67,726780.3,690708.84
2024-12-12,3,12,12,4,0,0,0,84466.63,6,9251032.67,25339.99,38236.97,63576.96,42889.48,10384.39,0.0,0.0,53273.87,10303.1,9261335.77,747669.96,703246.55
2024-12-13,4,13,12,4,0,0,0,106225.05,9,9261335.77,31867.51,44491.51,76359.03,40874.89,10433.39,0.0,0.0,51308.28,25050.75,9286386.52,777535.99,742356.77
2024-12-14,5,14,12,4,1,0,0,48165.21,4,9286386.52,14449.56,51873.47,66323.03,51340.73,2623.34,0.0,0.0,53964.07,12358.97,9298745.48,759378.16,700157.45
2024-12-15,6,15,12,4,1,0,0,27018.29,2,9298745.48,8105.49,80974.68,89080.16,26582.07,1178.76,0.0,0.0,27760.84,61319.33,9360064.81,697316.28,684291.45
2024-12-16,0,16,12,4,0,0,0,124892.3,12,9360064.81,37467.69,76510.42,113978.11,41072.46,3720.95,0.0,0.0,44793.41,69184.71,9429249.51,708230.47,683809.62
2024-12-17,1,17,12,4,0,0,0,61107.72,6,9429249.51,18332.32,56930.29,75262.6,32860.72,3460.35,0.0,0.0,36321.07,38941.53,9468191.05,694075.59,689856.61
2024-12-18,2,18,12,4,0,0,0,98118.92,9,9468191.05,29435.67,72409.33,101845.01,47113.3,4307.94,0.0,0.0,51421.24,50423.76,9518614.81,690349.5,694059.71
2024-12-19,3,19,12,4,0,0,0,50341.9,4,9518614.81,15102.57,49741.99,64844.56,39928.68,10902.3,0.0,0.0,50830.98,14013.58,9532628.39,675846.84,718584.31
2024-12-20,4,20,12,4,0,0,0,145727.8,13,9532628.39,43718.34,52206.97,95925.31,23832.21,4667.49,0.0,0.0,28499.71,67425.6,9600053.99,725649.33,726490.12
2024-12-21,5,21,12,4,1,0,0,42958.96,5,9600053.99,12887.69,31606.81,44494.5,47188.59,1889.84,0.0,0.0,49078.42,-4583.93,9595470.06,724113.79,693761.24
2024-12-22,6,22,12,4,1,0,0,25120.77,2,9595470.06,7536.23,33434.11,40970.34,35519.43,1737.54,0.0,0.0,37256.97,3713.37,9599183.43,708264.21,664474.66
2024-12-23,0,23,12,4,0,0,0,148884.94,13,9599183.43,44665.48,54739.11,99404.6,26945.11,6439.26,0.0,0.0,33384.36,66020.23,9665203.67,757744.56,727771.97
2024-12-24,1,24,12,4,0,0,0,51905.54,4,9665203.67,15571.66,31896.14,47467.81,80055.0,6697.1,0.0,0.0,86752.1,-39284.29,9625919.38,762182.29,718809.33
2024-12-25,2,25,12,4,0,0,0,87890.82,6,9625919.38,26367.25,33739.16,60106.4,51188.25,3885.82,0.0,0.0,55074.07,5032.33,9630951.71,789966.71,715677.88
2024-12-26,3,26,12,4,0,0,0,107431.97,13,9630951.71,32229.59,59823.2,92052.79,62747.18,5132.32,0.0,0.0,67879.5,24173.29,9655125.0,805345.89,699611.95
2024-12-27,4,27,12,4,0,0,0,62772.11,4,9655125.0,18831.63,61064.17,79895.8,40007.31,7275.81,0.0,0.0,47283.12,32612.68,9687737.68,788222.2,731185.91
2024-12-28,5,28,12,4,1,0,0,21477.56,2,9687737.68,6443.27,41146.04,47589.3,45340.51,3977.54,0.0,0.0,49318.06,-1728.75,9686008.93,762110.46,694344.78
2024-12-29,6,29,12,4,1,0,0,51536.53,3,9686008.93,15460.96,58447.1,73908.06,32254.47,2229.02,0.0,0.0,34483.49,39424.57,9725433.49,739738.92,669336.88
2024-12-30,0,30,12,4,0,0,0,62969.76,5,9725433.49,18890.93,56408.48,75299.41,42489.88,6780.1,0.0,0.0,49269.98,26029.43,9751462.92,727409.28,674822.75
